created_at,pm2_5,pm10,temperature,humidity
2025-03-05 03:30:00+00:00,32.629843,33.091488500000004,23.91611111111111,56.265
2025-03-05 03:45:00+00:00,32.5981341025641,31.21241,27.489743589743586,61.54615384615384
2025-03-05 04:00:00+00:00,31.862312857142857,31.28022190476191,22.385714285714286,56.46666666666666
2025-03-05 04:15:00+00:00,30.345941999999997,32.086658,15.28,48.6
2025-03-05 04:30:00+00:00,31.162133333333333,33.801426666666664,12.833333333333334,37.53333333333333
2025-03-05 04:45:00+00:00,32.60703111111111,32.87395638888889,13.569444444444445,35.03611111111111
2025-03-05 05:00:00+00:00,31.499614,35.316410000000005,15.5,40.95
2025-03-05 05:15:00+00:00,31.517944,33.358344,12.8,35.44
2025-03-05 05:30:00+00:00,,,,
2025-03-05 05:45:00+00:00,32.274915,30.263235,14.05,32.3
2025-03-05 06:00:00+00:00,35.044285,27.970985,16.05,36.3
2025-03-05 06:15:00+00:00,36.46279923076923,26.756861538461536,16.42820512820513,38.815384615384616
2025-03-05 06:30:00+00:00,36.662449333333335,26.132259555555553,16.346666666666668,35.92
2025-03-05 06:45:00+00:00,36.64281659090909,26.071030681818183,15.281818181818181,35.83409090909091
2025-03-05 07:00:00+00:00,36.26273644444444,26.48563133333333,16.07333333333333,37.60222222222222
2025-03-05 07:15:00+00:00,36.140708000000004,26.92963866666667,16.8,40.39333333333333
2025-03-05 07:30:00+00:00,36.53512733333333,26.311808222222222,16.484444444444446,36.27111111111111
2025-03-05 07:45:00+00:00,36.283280232558134,26.315083255813953,16.70232558139535,37.29302325581395
2025-03-05 08:00:00+00:00,36.06701772727273,26.93767181818182,17.052272727272726,36.02727272727273
2025-03-05 08:15:00+00:00,36.274426444444444,26.44847488888889,16.79111111111111,35.404444444444444
2025-03-05 08:30:00+00:00,36.56754822222222,26.157068444444445,15.58,32.44888888888889
2025-03-05 08:45:00+00:00,36.93117,25.870317857142854,15.764285714285714,34.87619047619047
2025-03-05 09:00:00+00:00,36.56786953488372,25.24509906976744,13.813953488372093,31.146511627906975
2025-03-05 09:15:00+00:00,37.064976,24.816852222222224,13.62,29.61777777777778
2025-03-05 09:30:00+00:00,37.14301818181818,24.8679225,13.688636363636363,30.077272727272728
2025-03-05 09:45:00+00:00,36.91993311111111,24.824348,13.584444444444443,29.533333333333335
2025-03-05 10:00:00+00:00,36.639182727272726,25.030839772727276,13.8,31.2
2025-03-05 10:15:00+00:00,36.833983555555555,24.675446444444443,14.293333333333335,31.92888888888889
2025-03-05 10:30:00+00:00,36.66240477272727,25.35717318181818,15.43409090909091,33.80681818181818
2025-03-05 10:45:00+00:00,37.42028255813953,25.36657023255814,17.41627906976744,49.13023255813953
2025-03-05 11:00:00+00:00,36.871770222222224,25.788891555555555,19.25777777777778,51.29666666666667
2025-03-05 11:15:00+00:00,36.72067090909091,26.15536772727273,16.59090909090909,40.38181818181818
2025-03-05 11:30:00+00:00,36.725268666666665,26.09582488888889,16.22,37.468888888888884
2025-03-05 11:45:00+00:00,36.58917976744186,26.227723953488372,16.183720930232557,34.71860465116279
2025-03-05 12:00:00+00:00,36.271516279069765,26.308722790697672,16.27906976744186,35.43255813953488
2025-03-05 12:15:00+00:00,35.543580454545456,26.958929545454545,16.806818181818183,36.91818181818182
2025-03-05 12:30:00+00:00,35.03548955555555,26.987454666666665,16.36,35.093333333333334
2025-03-05 12:45:00+00:00,34.963400222222226,26.897623333333332,17.24888888888889,41.79777777777778
2025-03-05 13:00:00+00:00,34.833882045454544,26.784223636363638,19.052272727272726,41.35227272727273
2025-03-05 13:15:00+00:00,34.679917333333336,26.894999555555554,29.115555555555556,55.355555555555554
2025-03-05 13:30:00+00:00,34.003664888888885,27.60421911111111,27.968395061728394,52.10666666666667
2025-03-05 13:45:00+00:00,33.33011177777777,29.003077333333334,21.16,43.215555555555554
2025-03-05 14:00:00+00:00,33.15243666666667,29.698282666666667,19.053333333333335,38.04
2025-03-05 14:15:00+00:00,33.40636076923077,29.149016666666668,19.34102564102564,38.05641025641026
2025-03-05 14:30:00+00:00,32.87989777777778,29.67661066666667,19.13111111111111,38.626666666666665
2025-03-05 14:45:00+00:00,31.72117466666667,30.898973777777776,19.415555555555557,39.16222222222222
2025-03-05 15:00:00+00:00,31.00825866666667,31.490976888888888,20.193333333333335,41.32666666666667
2025-03-05 15:15:00+00:00,30.604434222222224,31.484412888888887,19.877777777777776,42.99111111111111
2025-03-05 15:30:00+00:00,30.238740888888888,31.270885333333332,19.288888888888888,41.63111111111111
2025-03-05 15:45:00+00:00,30.34659488888889,30.807185333333333,19.602222222222224,41.71333333333333
2025-03-05 16:00:00+00:00,30.541776666666667,30.576036444444444,19.295555555555556,39.913333333333334
2025-03-05 16:15:00+00:00,30.099131111111113,31.24235666666667,18.784444444444443,39.12444444444444
2025-03-05 16:30:00+00:00,30.404997555555553,31.041342888888888,20.015555555555558,41.11333333333333
2025-03-05 16:45:00+00:00,30.05547977272727,31.745969090909092,20.413636363636364,42.46363636363637
2025-03-05 17:00:00+00:00,29.603026136363635,31.877585909090907,20.970454545454547,43.38181818181818
2025-03-05 17:15:00+00:00,29.61818311111111,31.96532222222222,21.284444444444443,44.20666666666666
2025-03-05 17:30:00+00:00,28.944346444444445,32.723337111111114,21.013333333333335,45.80444444444444
2025-03-05 17:45:00+00:00,28.864173555555553,33.01591444444444,22.191111111111113,48.068888888888885
2025-03-05 18:00:00+00:00,28.678664666666666,33.304577555555554,21.615555555555556,47.69333333333333
2025-03-05 18:15:00+00:00,28.173501333333334,34.182586444444446,23.26888888888889,50.90888888888889
2025-03-05 18:30:00+00:00,27.778328888888886,35.14717533333334,25.513333333333332,55.43555555555555
2025-03-05 18:45:00+00:00,27.54325466666667,35.766728666666666,23.9,53.257777777777775
2025-03-05 19:00:00+00:00,27.047547954545454,36.474179772727275,22.195454545454545,51.275
2025-03-05 19:15:00+00:00,27.27991711111111,32.339673999999995,17.81111111111111,40.27333333333333
2025-03-05 19:30:00+00:00,28.28792177777778,27.705559333333333,15.757777777777779,32.36
2025-03-05 19:45:00+00:00,28.75659111111111,25.96679288888889,15.26222222222222,31.64
2025-03-05 20:00:00+00:00,29.036794,24.768291333333334,14.177777777777777,29.406666666666666
2025-03-05 20:15:00+00:00,29.248796222222225,23.69182977777778,13.571111111111112,28.455555555555556
2025-03-05 20:30:00+00:00,29.321369111111114,22.767469777777777,14.04888888888889,27.89777777777778
2025-03-05 20:45:00+00:00,28.93178311111111,22.45611866666667,12.475555555555555,25.560000000000002
2025-03-05 21:00:00+00:00,28.910682173913045,22.217955434782606,12.889130434782608,26.032608695652176
2025-03-05 21:15:00+00:00,28.425708888888888,22.160093555555555,12.23777777777778,24.893333333333334
2025-03-05 21:30:00+00:00,28.44150555555556,21.931217555555556,11.5,23.282222222222224
2025-03-05 21:45:00+00:00,28.496814,21.769922222222224,11.6,23.40222222222222
2025-03-05 22:00:00+00:00,28.119422,21.532017111111113,10.96888888888889,22.41111111111111
2025-03-05 22:15:00+00:00,28.631341777777777,22.965597333333335,28.42222222222222,56.43333333333333
2025-03-05 22:30:00+00:00,27.861679555555554,27.12746266666667,30.704444444444444,63.08888888888889
2025-03-05 22:45:00+00:00,27.59371422222222,29.064197999999998,30.017777777777777,61.413333333333334
2025-03-05 23:00:00+00:00,27.174009555555553,31.47376866666667,40.44,82.16388888888889
2025-03-05 23:15:00+00:00,28.400794222222224,27.496484,25.704444444444444,49.98222222222222
2025-03-05 23:30:00+00:00,28.851492272727274,27.413625454545453,22.102272727272727,43.63636363636363
2025-03-05 23:45:00+00:00,28.816910000000004,27.13828977777778,21.48,42.64888888888889
2025-03-06 00:00:00+00:00,28.288408666666665,27.411197555555553,19.993333333333336,42.46
2025-03-06 00:15:00+00:00,26.137504666666665,30.312075999999998,19.297777777777778,40.09111111111111
2025-03-06 00:30:00+00:00,25.257754222222225,32.03042088888889,19.275555555555556,38.30444444444444
2025-03-06 00:45:00+00:00,24.343091777777776,33.08027111111111,19.04222222222222,38.69555555555556
2025-03-06 01:00:00+00:00,24.437692000000002,32.48703422222222,22.19377777777778,46.697111111111106
2025-03-06 01:15:00+00:00,25.226126222222224,30.709508,20.62666666666667,40.80444444444444
2025-03-06 01:30:00+00:00,26.212840666666665,30.99804977777778,21.23777777777778,39.675555555555555
2025-03-06 01:45:00+00:00,30.13514711111111,28.08975,21.793333333333333,39.879999999999995
2025-03-06 02:00:00+00:00,29.96786288888889,27.514392444444447,24.186666666666667,43.55777777777777
2025-03-06 02:15:00+00:00,28.890109555555554,25.943609777777777,17.755555555555556,34.928888888888885
2025-03-06 02:30:00+00:00,28.81394288888889,24.791324444444445,17.204444444444444,34.59777777777778
2025-03-06 02:45:00+00:00,29.32837659090909,23.543577045454548,19.745454545454546,39.00681818181818
2025-03-06 03:00:00+00:00,29.60695088888889,23.648622666666668,22.15111111111111,43.54888888888889
2025-03-06 03:15:00+00:00,29.86624422222222,23.193323777777778,28.81753086419753,66.85817989417988
2025-03-06 03:30:00+00:00,30.421722666666664,22.520834666666666,25.693333333333335,47.29555555555556
2025-03-06 03:45:00+00:00,30.877814594594593,22.300655675675678,28.983783783783785,53.72432432432432
2025-03-06 04:00:00+00:00,31.152816896551723,22.14514068965517,23.86551724137931,47.53793103448275
2025-03-06 04:15:00+00:00,31.433352222222222,22.56374740740741,19.88148148148148,41.577777777777776
2025-03-06 04:30:00+00:00,31.947707631578947,21.59247894736842,16.589473684210525,32.79736842105263
2025-03-06 04:45:00+00:00,32.3451994117647,21.461991470588234,15.358823529411765,30.94411764705882
2025-03-06 05:00:00+00:00,32.926518484848486,21.18249151515152,15.036363636363635,31.578787878787875
2025-03-06 05:15:00+00:00,33.38942909090909,20.301029545454547,14.577272727272726,28.29090909090909
2025-03-06 05:30:00+00:00,33.363101578947365,20.34655105263158,15.768421052631581,29.968421052631577
2025-03-06 05:45:00+00:00,33.42243,19.618608000000002,11.58,29.439999999999998
2025-03-06 06:00:00+00:00,34.39305947368421,19.232739736842106,12.478947368421052,25.78421052631579
2025-03-06 06:15:00+00:00,34.74787514285714,18.957453428571426,12.8,25.939999999999998
2025-03-06 06:30:00+00:00,34.64732125,18.30510375,10.8625,22.6675
2025-03-06 06:45:00+00:00,34.881244249999995,18.732014,11.4,22.97
2025-03-06 07:00:00+00:00,35.339551944444445,18.758111666666665,11.577777777777778,24.219444444444445
2025-03-06 07:15:00+00:00,35.476886388888886,18.515977222222222,12.06111111111111,26.43611111111111
2025-03-06 07:30:00+00:00,35.73774230769231,18.578800512820514,11.200000000000001,23.55897435897436
2025-03-06 07:45:00+00:00,35.93420444444445,18.304363888888886,10.505555555555555,22.894444444444446
2025-03-06 08:00:00+00:00,35.8436631707317,17.99317536585366,10.385365853658536,21.053658536585367
2025-03-06 08:15:00+00:00,36.279672749999996,16.82724475,9.43,20.1325
2025-03-06 08:30:00+00:00,36.21688422222223,16.598678,9.064444444444444,17.622222222222224
2025-03-06 08:45:00+00:00,35.90700641025641,16.191165128205128,8.176923076923076,18.274358974358975
2025-03-06 09:00:00+00:00,36.01507837837838,15.913556486486488,7.935135135135136,15.059459459459461
2025-03-06 09:15:00+00:00,36.63728205128205,16.06008307692308,9.343589743589742,16.45897435897436
2025-03-06 09:30:00+00:00,36.54148710526316,15.804616578947368,8.463157894736844,14.79736842105263
2025-03-06 09:45:00+00:00,36.457587804878045,14.711298048780488,7.053658536585366,14.095121951219511
2025-03-06 10:00:00+00:00,36.87902906976744,14.752623488372093,7.632558139534884,13.930232558139535
2025-03-06 10:15:00+00:00,36.95967023255814,15.28751023255814,9.676744186046513,20.425581395348836
2025-03-06 10:30:00+00:00,37.02221340909091,15.068431818181818,10.472727272727273,25.488636363636363
2025-03-06 10:45:00+00:00,36.51434025641026,15.902521282051284,10.535897435897436,31.392307692307693
2025-03-06 11:00:00+00:00,35.947238,16.27156114285714,11.98,27.61714285714286
2025-03-06 11:15:00+00:00,35.501419999999996,16.351071707317075,8.86829268292683,19.229268292682928
2025-03-06 11:30:00+00:00,35.397591627906976,16.441558139534884,8.339534883720932,18.183720930232557
2025-03-06 11:45:00+00:00,35.195077727272725,16.8906475,7.65,16.063636363636363
2025-03-06 12:00:00+00:00,35.06638844444444,17.002758888888888,8.277777777777779,16.14888888888889
2025-03-06 12:15:00+00:00,34.35217227272727,17.509802954545453,10.327272727272726,20.08409090909091
2025-03-06 12:30:00+00:00,34.001280465116274,18.028575813953488,10.383720930232558,21.48139534883721
2025-03-06 12:45:00+00:00,33.312962790697675,18.5897411627907,11.325581395348838,22.94418604651163
2025-03-06 13:00:00+00:00,33.361031590909086,18.559867045454546,20.293181818181818,33.74545454545454
2025-03-06 13:15:00+00:00,32.97112659090909,19.17540568181818,27.604545454545452,45.37954545454546
2025-03-06 13:30:00+00:00,31.751316136363638,20.133914545454545,26.07045454545454,39.81363636363636
2025-03-06 13:45:00+00:00,30.877299772727273,20.989727727272726,25.625,42.72272727272727
2025-03-06 14:00:00+00:00,30.81623418604651,21.647850465116278,28.61627906976744,48.05116279069767
2025-03-06 14:15:00+00:00,30.37606275,22.27977825,34.195,54.7925
2025-03-06 14:30:00+00:00,30.02626238095238,23.13515380952381,41.20952380952381,67.4952380952381
2025-03-06 14:45:00+00:00,29.947277272727273,23.195682954545454,31.20909090909091,54.09318181818182
2025-03-06 15:00:00+00:00,29.40078953488372,23.833333023255815,29.05348837209302,55.35581395348838
2025-03-06 15:15:00+00:00,29.31584375,24.2173745,26.525,45.3375
2025-03-06 15:30:00+00:00,29.35945,24.12969875,24.04,41.06
2025-03-06 15:45:00+00:00,28.83074611111111,24.646480833333335,24.180555555555557,38.797222222222224
2025-03-06 16:00:00+00:00,28.563835454545455,24.782149696969697,24.651515151515152,39.76060606060606
2025-03-06 16:15:00+00:00,28.173452727272725,25.14627424242424,25.096969696969698,41.27878787878788
2025-03-06 16:30:00+00:00,27.470496060606063,25.827584242424244,26.65757575757576,42.56666666666667
2025-03-06 16:45:00+00:00,27.606359130434786,26.174639130434784,28.05652173913043,44.43043478260869
2025-03-06 17:00:00+00:00,27.002694117647057,26.647619411764705,28.11176470588235,44.641176470588235
2025-03-06 17:15:00+00:00,26.79665,26.84921142857143,28.361904761904764,44.93333333333334
2025-03-06 17:30:00+00:00,26.894983333333332,26.936531666666667,29.727777777777778,46.63333333333333
2025-03-06 17:45:00+00:00,26.050333076923078,27.472752307692307,29.50769230769231,46.723076923076924
2025-03-06 18:00:00+00:00,26.605920588235296,27.278917647058822,29.22941176470588,45.6
2025-03-06 18:15:00+00:00,25.886296875,28.08607875,31.21875,50.9375
2025-03-06 18:30:00+00:00,25.769146363636363,28.620573636363634,32.24545454545454,53.41818181818182
2025-03-06 18:45:00+00:00,25.60174375,29.85683625,32.025,54.0125
2025-03-06 19:00:00+00:00,26.143672857142857,30.00493714285714,31.7,55.357142857142854
2025-03-06 19:15:00+00:00,26.019895,31.110089375,32.875,57.08125
2025-03-06 19:30:00+00:00,25.413895,32.723665999999994,33.2,59.98
2025-03-06 19:45:00+00:00,24.918894444444444,34.07634111111111,32.93333333333333,59.455555555555556
2025-03-06 20:00:00+00:00,25.22585375,34.050523749999996,32.825,58.7375
2025-03-06 20:15:00+00:00,24.519272,34.904917999999995,33.22,60.36
2025-03-06 20:30:00+00:00,24.278032000000003,34.973487999999996,34.7,61.52
2025-03-06 20:45:00+00:00,24.449975714285717,34.630271428571426,41.26607142857143,74.24107142857143
2025-03-06 21:00:00+00:00,24.9646175,34.071017499999996,41.5,75.05
2025-03-06 21:15:00+00:00,24.711798333333334,34.31495,38.11666666666667,66.0
2025-03-06 21:30:00+00:00,24.62187,33.855435,37.349999999999994,64.9
2025-03-06 21:45:00+00:00,24.223105,33.708685,36.06666666666667,60.76666666666667
2025-03-06 22:00:00+00:00,23.93513,34.5911,33.1,59.4
2025-03-06 22:15:00+00:00,23.95096,34.40389666666667,35.699999999999996,61.666666666666664
2025-03-06 22:30:00+00:00,24.183653333333336,33.45893,37.333333333333336,61.699999999999996
2025-03-06 22:45:00+00:00,23.211862,34.111654,39.38,69.74
2025-03-06 23:00:00+00:00,23.2103675,33.92725083333334,40.525,67.46666666666667
2025-03-06 23:15:00+00:00,23.247656666666668,34.40640666666667,39.53333333333333,64.36666666666666
2025-03-06 23:30:00+00:00,,,,
2025-03-06 23:45:00+00:00,22.4577,38.67188,36.4,63.0
2025-03-07 00:00:00+00:00,22.1159,42.00029,37.1,61.0
2025-03-07 00:15:00+00:00,,,,
2025-03-07 00:30:00+00:00,21.583745,45.528175,36.65,58.45
2025-03-07 00:45:00+00:00,,,,
2025-03-07 01:00:00+00:00,,,,
2025-03-07 01:15:00+00:00,,,,
2025-03-07 01:30:00+00:00,25.21048,41.93797,42.0,64.6
2025-03-07 01:45:00+00:00,27.950182916666666,37.82511125,47.38333333333333,73.00416666666666
2025-03-07 02:00:00+00:00,27.331535555555554,38.01594407407407,47.05185185185186,70.22962962962963
2025-03-07 02:15:00+00:00,25.7902715,40.9713505,44.35,67.78999999999999
2025-03-07 02:30:00+00:00,26.49046210526316,40.09264842105263,46.252631578947366,72.9421052631579
2025-03-07 02:45:00+00:00,27.10302380952381,38.62125761904762,47.88095238095238,75.88571428571429
2025-03-07 03:00:00+00:00,27.7295224,37.0490332,49.04986666666667,88.13071428571428
2025-03-07 03:15:00+00:00,28.067346486486485,37.18628972972973,49.0,96.00923423423424
2025-03-07 03:30:00+00:00,29.34611611111111,34.478595,49.666666666666664,91.74791005291006
2025-03-07 03:45:00+00:00,30.180431621621622,32.66262891891892,49.3780888030888,90.96344594594595
2025-03-07 04:00:00+00:00,30.546319999999998,31.072997692307695,46.56269230769231,82.11153846153846
2025-03-07 04:15:00+00:00,31.76714714285714,23.530256857142856,28.62857142857143,46.07714285714286
2025-03-07 04:30:00+00:00,32.147423714285715,21.948079142857143,25.82,35.33142857142857
2025-03-07 04:45:00+00:00,32.490961818181816,21.18087787878788,23.930303030303033,33.65454545454545
2025-03-07 05:00:00+00:00,32.68195897435897,21.260404102564102,23.525641025641026,31.34102564102564
2025-03-07 05:15:00+00:00,33.10672953488372,20.411023023255815,20.88372093023256,27.479069767441857
2025-03-07 05:30:00+00:00,33.16146727272727,20.014107954545455,21.679545454545455,28.781818181818185
2025-03-07 05:45:00+00:00,33.52820533333333,19.925207333333333,16.64888888888889,23.23111111111111
2025-03-07 06:00:00+00:00,34.2344187804878,18.689765853658535,12.807317073170733,18.87560975609756
2025-03-07 06:15:00+00:00,34.67846333333333,18.137085777777777,10.875555555555556,16.857777777777777
